,candidate_name,party,vote_count,pct,state,office_x,district,incumbent_from_results,last_name_x,Ballotpedia Page,State,District,Campaign Twitter,Official Twitter,Personal Twitter,Party,Incumbent?,Percent of Votes,office_y,Campaign Twitter_handle,Official Twitter_handle,Personal Twitter_handle,last_name_y,_m_full,_m_last,no_twitter
1580,Steven Holden,Democrat,91703.0,0.34,New York,house,24,False,Holden,https://ballotpedia.org/Steven_Holden,New York,24.0,https://www.twitter.com/believein_steve,,,Democratic Party,False,0.34,house,@believein_steve,,,Holden,both,,
1581,Steven Hooper,Independent,3423.0,0.019,Tennessee,house,7,False,Hooper,https://ballotpedia.org/Steven_Hooper_(Tennessee),Tennessee,7.0,,,,Independent,False,0.019,house,,,,Hooper,both,,
1582,Steven Horsford,Democrat,116617.0,0.524,Nevada,house,4,True,Horsford,https://ballotpedia.org/Steven_Horsford,Nevada,4.0,https://www.twitter.com/StevenHorsford,https://www.twitter.com/RepHorsford,,Democratic Party,True,0.515,house,@StevenHorsford,@RepHorsford,,Horsford,both,,
1584,Steven Sams,Republican,87191.0,0.361,New York,house,26,False,Sams,https://ballotpedia.org/Steven_Sams,New York,26.0,https://www.twitter.com/StevenLSamsII,,,Republican Party,False,0.362,house,@StevenLSamsII,,,Sams,both,,
1585,Stuart Ray,Republican,98637.0,0.38,Kentucky,house,3,False,Ray,https://ballotpedia.org/Stuart_Ray,Kentucky,3.0,,,,Republican Party,False,0.38,house,,,,Ray,both,,
1586,Stylo Sapaskis,Republican,15265.0,0.173,New York,house,15,False,Sapaskis,https://ballotpedia.org/Stylo_A._Sapaskis,New York,15.0,,,,Republican Party,False,0.174,house,,,,Sapaskis,both,,
1587,Summer Lee,Democrat,184674.0,0.562,Pennsylvania,house,12,False,Lee,https://ballotpedia.org/Summer_Lee,Pennsylvania,12.0,,https://www.twitter.com/RepSummerLee,,Democratic Party,False,0.557,house,,@RepSummerLee,,Lee,both,,
1591,Susan Kiley,Republican,75839.0,0.41,New Jersey,house,6,False,Kiley,https://ballotpedia.org/Susan_Kiley,New Jersey,6.0,https://www.twitter.com/SueKileyNJ6,,,Republican Party,False,0.418,house,@SueKileyNJ6,,,Kiley,both,,
1592,Susan Wild,Democrat,151364.0,0.51,Pennsylvania,house,7,True,Wild,https://ballotpedia.org/Susan_Wild,Pennsylvania,7.0,https://www.twitter.com/wildforcongress,https://www.twitter.com/RepSusanWild,,Democratic Party,True,0.508,house,@wildforcongress,@RepSusanWild,,Wild,both,,
1593,Susie Lee,Democrat,131086.0,0.52,Nevada,house,3,True,Lee,https://ballotpedia.org/Susie_Lee,Nevada,3.0,https://www.twitter.com/SusieLeeNV,https://www.twitter.com/RepSusieLee,,Democratic Party,True,0.51,house,@SusieLeeNV,@RepSusieLee,,Lee,both,,
1594,Suzan DelBene,Democrat,181992.0,0.635,Washington,house,1,True,DelBene,https://ballotpedia.org/Suzan_DelBene,Washington,1.0,https://www.twitter.com/SuzanDelBene,https://www.twitter.com/RepDelBene,,Democratic Party,True,0.636,house,@SuzanDelBene,@RepDelBene,,DelBene,both,,
1595,Suzanne Bonamici,Democrat,210005.0,0.68,Oregon,house,1,True,Bonamici,https://ballotpedia.org/Suzanne_Bonamici,Oregon,1.0,,https://www.twitter.com/RepBonamici,,Democratic Party,True,0.67,house,,@RepBonamici,,Bonamici,both,,
1596,Sydney Kamlager,Democrat,84338.0,0.64,California,house,37,False,Kamlager,https://ballotpedia.org/Sydney_Kamlager-Dove,California,37.0,https://www.twitter.com/sydneykamlager,,,Democratic Party,False,0.621,house,@sydneykamlager,,,Kamlager,both,,
1597,Sylvia Garcia,Democrat,71837.0,0.714,Texas,house,29,True,Garcia,https://ballotpedia.org/Sylvia_Garcia,Texas,29.0,https://www.twitter.com/LaCongresista,https://www.twitter.com/RepSylviaGarcia,,Democratic Party,True,0.718,house,@LaCongresista,@RepSylviaGarcia,,Garcia,both,,
1600,Tabitha Johnson-Green,Democrat,109107.0,0.355,Georgia,house,10,False,Johnson-Green,https://ballotpedia.org/Tabitha_Johnson-Green,Georgia,10.0,https://www.twitter.com/Tabitha57363624,,,Democratic Party,False,0.355,house,@Tabitha57363624,,,Johnson-Green,both,,
1601,Tamara Lesnar,Libertarian,14697.0,0.042,South Dakota,senate,,False,Lesnar,,,,https://www.twitter.com/Lesnar4USSENATE,,,,,,senate,@Lesnar4USSENATE,,,Lesnar,both,,
1602,Tamie Wilson,Democrat,87144.0,0.307,Ohio,house,4,False,Wilson,https://ballotpedia.org/Tamie_Wilson,Ohio,4.0,https://www.twitter.com/Tamie_Wilson_,,,Democratic Party,False,0.307,house,@Tamie_Wilson_,,,Wilson,both,,
1603,Tamika Hamilton,Republican,95325.0,0.441,California,house,6,False,Hamilton,https://ballotpedia.org/Tamika_Hamilton,California,6.0,https://www.twitter.com/TamikaGHamilton,,,Republican Party,False,0.434,house,@TamikaGHamilton,,,Hamilton,both,,
1604,Tammy Duckworth,Democrat,2272918.0,0.564,Illinois,senate,,True,Duckworth,,,,https://www.twitter.com/TammyDuckworth,https://www.twitter.com/SenDuckworth,,,,,senate,@TammyDuckworth,@SenDuckworth,,Duckworth,both,,
1605,Tara Fisher,Libertarian,1361.0,0.007,New Jersey,house,6,False,Fisher,https://ballotpedia.org/Tara_Fisher,New Jersey,6.0,https://www.twitter.com/fisher4freedom,,,Libertarian Party,False,0.007,house,@fisher4freedom,,,Fisher,both,,
1606,Tartisha Hill,Democrat,71930.0,0.339,Texas,house,5,False,Hill,https://ballotpedia.org/Tartisha_Hill,Texas,5.0,https://www.twitter.com/TartishaHill,,https://www.twitter.com/TartishaH,Democratic Party,False,0.338,house,@TartishaHill,,@TartishaH,Hill,both,,
1607,Taysha DeVaughan,Democrat,66027.0,0.265,Virginia,house,9,False,DeVaughan,https://ballotpedia.org/Taysha_DeVaughan,Virginia,9.0,https://www.twitter.com/dev4congress,,,Democratic Party,False,0.265,house,@dev4congress,,,DeVaughan,both,,
1608,Ted Budd,Republican,1905786.0,0.505,North Carolina,senate,,False,Budd,,,,https://www.twitter.com/TedBuddNC,https://www.twitter.com/RepTedBudd,,,,,senate,@TedBuddNC,@RepTedBudd,,Budd,both,,
1610,Ted Lieu,Democrat,194299.0,0.698,California,house,36,True,Lieu,https://ballotpedia.org/Ted_Lieu,California,36.0,https://www.twitter.com/tedlieu,https://www.twitter.com/RepTedLieu,,Democratic Party,True,0.648,house,@tedlieu,@RepTedLieu,,Lieu,both,,
1611,Teddy Fikre,Independent,4078.0,0.015,Virginia,house,8,False,Fikre,https://ballotpedia.org/Teddy_Fikre,Virginia,8.0,https://www.twitter.com/teddy_fikre,,,Independent,False,0.015,house,@teddy_fikre,,,Fikre,both,,
1613,Teresa Fernandez,Democrat,134217.0,0.582,New Mexico,house,3,True,Fernandez,https://ballotpedia.org/Teresa_Leger_Fernandez,New Mexico,3.0,https://www.twitter.com/TeresaForNM,https://www.twitter.com/RepTeresaLF,,Democratic Party,True,0.564,house,@TeresaForNM,@RepTeresaLF,,Fernandez,both,,
1614,Terri Sewell,Democrat,123233.0,0.635,Alabama,house,7,True,Sewell,https://ballotpedia.org/Terri_Sewell,Alabama,7.0,https://www.twitter.com/Sewell4Congress,https://www.twitter.com/RepTerriSewell,,Democratic Party,True,0.639,house,@Sewell4Congress,@RepTerriSewell,,Sewell,both,,
1615,Terry Namkung,Republican,67668.0,0.326,Virginia,house,3,False,Namkung,https://ballotpedia.org/Terry_Namkung,Virginia,3.0,https://www.twitter.com/TerryNamkung,,,Republican Party,False,0.327,house,@TerryNamkung,,,Namkung,both,,
1617,Tharon Chandler,Independent,584.0,0.003,Tennessee,house,4,False,Chandler,https://ballotpedia.org/Tharon_Chandler,Tennessee,4.0,,,,Independent,False,0.003,house,,,,Chandler,both,,
1619,Theodore Murray,No Party Affiliation,2225.0,0.006,Florida,house,17,False,Murray,https://ballotpedia.org/Theodore_Murray,Florida,17.0,,,,No Party Affiliation,False,0.006,house,,,,Murray,both,,
1620,Theresa Livingston,Democrat,30686.0,0.158,Wyoming,governor,,False,Livingston,,,,,,,,,,governor,,,,Livingston,both,,
1622,Thomas Casson,Libertarian,3034.0,0.016,Alabama,house,3,False,Casson,https://ballotpedia.org/Thomas_Casson,Alabama,3.0,,,https://www.twitter.com/thomascassonAL,Libertarian Party,False,0.016,house,,,@thomascassonAL,Casson,both,,
1624,Thomas Kean Jr.,Republican,159392.0,0.513,New Jersey,house,7,False,Jr.,https://ballotpedia.org/Thomas_Kean_Jr.,New Jersey,7.0,https://www.twitter.com/KeanForCongress,,,Republican Party,False,0.523,house,@KeanForCongress,,,Jr.,both,,
1625,Thomas Lynch,Republican,68433.0,0.331,Illinois,house,2,False,Lynch,https://ballotpedia.org/Thomas_Lynch_(Illinois),Illinois,2.0,,,,Republican Party,False,0.323,house,,,,Lynch,both,,
1626,Thomas Massie,Republican,167541.0,0.65,Kentucky,house,4,True,Massie,https://ballotpedia.org/Thomas_Massie,Kentucky,4.0,https://www.twitter.com/MassieforKY,https://www.twitter.com/RepThomasMassie,https://www.twitter.com/Thomas_Massie,Republican Party,True,0.65,house,@MassieforKY,@RepThomasMassie,@Thomas_Massie,Massie,both,,
1631,Thomas Rumba,Independent,1116.0,0.006,Tennessee,house,3,False,Rumba,https://ballotpedia.org/Thomas_Rumba,Tennessee,3.0,,,,Independent,False,0.006,house,,,,Rumba,both,,
1633,Thomas Watercott,Libertarian,2810.0,0.011,North Carolina,house,6,False,Watercott,https://ballotpedia.org/Thomas_Watercott,North Carolina,6.0,,,,Libertarian Party,False,0.011,house,,,,Watercott,both,,
1635,Thomas Zmich,Republican,46188.0,0.367,New York,house,6,False,Zmich,https://ballotpedia.org/Thomas_Zmich,New York,6.0,https://www.twitter.com/Tomzmich2020,,https://www.twitter.com/tom_zmich,Republican Party,False,0.367,house,@Tomzmich2020,,@tom_zmich,Zmich,both,,
1637,Tiffany Bond,Independent,0.0,0,Maine,house,2,False,Bond,https://ballotpedia.org/Tiffany_Bond,Maine,2.0,https://www.twitter.com/TiffanyBond,,,Independent,False,0.069,house,@TiffanyBond,,,Bond,both,,
1638,Tiffany Smiley,Republican,1299322.0,0.426,Washington,senate,,False,Smiley,,,,https://www.twitter.com/SmileyForWA,,,,,,senate,@SmileyForWA,,,Smiley,both,,
1639,Tim Alexander,Democrat,94521.0,0.4,New Jersey,house,2,False,Alexander,https://ballotpedia.org/Tim_Alexander,New Jersey,2.0,https://www.twitter.com/talexander_NJ02,,,Democratic Party,False,0.378,house,@talexander_NJ02,,,Alexander,both,,
1640,Tim Burchett,Republican,141041.0,0.679,Tennessee,house,2,True,Burchett,https://ballotpedia.org/Tim_Burchett,Tennessee,2.0,https://www.twitter.com/timburchett,https://www.twitter.com/RepTimBurchett,,Republican Party,True,0.679,house,@timburchett,@RepTimBurchett,,Burchett,both,,
1645,Tim Michels,Republican,1268535.0,0.478,Wisconsin,governor,,False,Michels,,,,https://www.twitter.com/michelsforgov,,,,,,governor,@michelsforgov,,,Michels,both,,
1646,Tim Rogers,Republican,57660.0,0.226,Wisconsin,house,4,False,Rogers,https://ballotpedia.org/Tim_Rogers_(Wisconsin),Wisconsin,4.0,,,,Republican Party,False,0.226,house,,,,Rogers,both,,
1647,Tim Ryan,Democrat,1889170.0,0.467,Ohio,senate,,False,Ryan,,,,https://www.twitter.com/TimRyan,https://www.twitter.com/RepTimRyan,,,,,senate,@TimRyan,@RepTimRyan,,Ryan,both,,
1648,Tim Scott,Republican,1066274.0,0.629,South Carolina,senate,,True,Scott,,,,https://www.twitter.com/votetimscott,https://www.twitter.com/SenatorTimScott,,,,,senate,@votetimscott,@SenatorTimScott,,Scott,both,,
1649,Tim Walberg,Republican,198020.0,0.624,Michigan,house,5,True,Walberg,https://ballotpedia.org/Tim_Walberg,Michigan,5.0,https://www.twitter.com/TimWalberg,https://www.twitter.com/RepWalberg,,Republican Party,True,0.629,house,@TimWalberg,@RepWalberg,,Walberg,both,,
1650,Tim Walz,Democrat,1312349.0,0.523,Minnesota,governor,,True,Walz,,,,https://www.twitter.com/Tim_Walz,,,,,,governor,@Tim_Walz,,,Walz,both,,
1651,Tim Wolf,Unity,1968.0,0.006,Colorado,house,2,False,Wolf,https://ballotpedia.org/Tim_Wolf,Colorado,2.0,,,,Unity Party,False,0.004,house,,,,Wolf,both,,
1653,Tina Forte,Republican,30661.0,0.274,New York,house,14,False,Forte,https://ballotpedia.org/Tina_Forte,New York,14.0,https://www.twitter.com/TinaForteUSA,,,Republican Party,False,0.268,house,@TinaForteUSA,,,Forte,both,,
1654,Tina Kotek,Democrat,917024.0,0.47,Oregon,governor,,False,Kotek,,,,https://www.twitter.com/Tina4Oregon,,https://www.twitter.com/TinaKotek,,,,governor,@Tina4Oregon,,@TinaKotek,Kotek,both,,
1657,Todd Young,Republican,1090390.0,0.586,Indiana,senate,,True,Young,,,,https://www.twitter.com/ToddYoungIN,https://www.twitter.com/SenToddYoung,,,,,senate,@ToddYoungIN,@SenToddYoung,,Young,both,,
1658,Tom Barrett,Republican,172624.0,0.463,Michigan,house,7,False,Barrett,https://ballotpedia.org/Tom_Barrett_(Michigan),Michigan,7.0,https://www.twitter.com/barrettbrigade1,https://www.twitter.com/SenTomBarrett,,Republican Party,False,0.465,house,@barrettbrigade1,@SenTomBarrett,,Barrett,both,,
1659,Tom Cole,Republican,149879.0,0.667,Oklahoma,house,4,True,Cole,https://ballotpedia.org/Tom_Cole_(Oklahoma),Oklahoma,4.0,,https://www.twitter.com/TomColeOK04,,Republican Party,True,0.668,house,,@TomColeOK04,,Cole,both,,
1661,Tom Emmer,Republican,198145.0,0.62,Minnesota,house,6,True,Emmer,https://ballotpedia.org/Tom_Emmer,Minnesota,6.0,https://www.twitter.com/tomemmer,https://www.twitter.com/RepTomEmmer,,Republican Party,True,0.621,house,@tomemmer,@RepTomEmmer,,Emmer,both,,
1662,Tom Hanson,Republican,77947.0,0.297,Illinois,house,5,False,Hanson,https://ballotpedia.org/Tom_Hanson,Illinois,5.0,,,,Republican Party,False,0.306,house,,,,Hanson,both,,
1664,Tom Malinowski,Democrat,150701.0,0.485,New Jersey,house,7,True,Malinowski,https://ballotpedia.org/Tom_Malinowski,New Jersey,7.0,https://www.twitter.com/Malinowski,https://www.twitter.com/RepMalinowski,,Democratic Party,True,0.477,house,@Malinowski,@RepMalinowski,,Malinowski,both,,
1665,Tom McClintock,Republican,173524.0,0.613,California,house,5,True,McClintock,https://ballotpedia.org/Tom_McClintock,California,5.0,https://www.twitter.com/tommcclintock,https://www.twitter.com/RepMcClintock,,Republican Party,True,0.601,house,@tommcclintock,@RepMcClintock,,McClintock,both,,
1666,Tom O'Halleran,Democrat,149151.0,0.461,Arizona,house,2,True,O'Halleran,https://ballotpedia.org/Tom_O'Halleran,Arizona,2.0,https://www.twitter.com/TomOHalleran,https://www.twitter.com/repohalleran,,Democratic Party,True,0.46,house,@TomOHalleran,@repohalleran,,O'Halleran,both,,
1667,Tom Patti,Republican,78802.0,0.452,California,house,9,False,Patti,https://ballotpedia.org/Tom_Patti,California,9.0,https://www.twitter.com/SupeTomPatti,,,San Joaquin County Board of Supervisors District 3,False,0.437,house,@SupeTomPatti,,,Patti,both,,
1670,Tom Sherman,Democrat,256766.0,0.415,New Hampshire,governor,,False,Sherman,,,,https://www.twitter.com/TomShermanNH,,,,,,governor,@TomShermanNH,,,Sherman,both,,
1672,Tom Tiffany,Republican,209224.0,0.619,Wisconsin,house,7,True,Tiffany,https://ballotpedia.org/Tom_Tiffany,Wisconsin,7.0,https://www.twitter.com/TomTiffanyWI,https://www.twitter.com/RepTiffany,,Republican Party,True,0.619,house,@TomTiffanyWI,@RepTiffany,,Tiffany,both,,
1673,Tom Weiler,Republican,134797.0,0.404,Minnesota,house,3,False,Weiler,https://ballotpedia.org/Tom_Weiler,Minnesota,3.0,https://www.twitter.com/TomWeilerMN,,,Republican Party,False,0.404,house,@TomWeilerMN,,,Weiler,both,,
1675,Tommy Williams,Independent American,12103.0,0.011,Utah,senate,,False,Williams,,,,,,,,,,senate,,,,Williams,both,,
1676,Tony Cárdenas,Democrat,69915.0,0.585,California,house,29,True,Cárdenas,https://ballotpedia.org/Tony_Cárdenas,California,29.0,https://www.twitter.com/Tcardenas,https://www.twitter.com/RepCardenas,,Democratic Party,True,0.62,house,@Tcardenas,@RepCardenas,,Cárdenas,both,,
1677,Tony Evers,Democrat,1358774.0,0.511,Wisconsin,governor,,True,Evers,,,,https://www.twitter.com/Tony4WI,,,,,,governor,@Tony4WI,,,Evers,both,,
1678,Tony Gonzales,Republican,116649.0,0.559,Texas,house,23,True,Gonzales,https://ballotpedia.org/Tony_Gonzales,Texas,23.0,https://www.twitter.com/TonyGonzales4TX,https://www.twitter.com/RepTonyGonzales,,Republican Party,True,0.562,house,@TonyGonzales4TX,@RepTonyGonzales,,Gonzales,both,,
1679,Tony Vargas,Democrat,106807.0,0.487,Nebraska,house,2,False,Vargas,https://ballotpedia.org/Tony_Vargas,Nebraska,2.0,https://www.twitter.com/TonyVargas,,,Democratic Party,False,0.478,house,@TonyVargas,,,Vargas,both,,
1680,Tonya Millis,Libertarian,6374.0,0.028,Indiana,house,9,False,Millis,https://ballotpedia.org/Tonya_Millis,Indiana,9.0,,,,Libertarian Party,False,0.029,house,,,,Millis,both,,
1682,Tracey Mann,Republican,159300.0,0.678,Kansas,house,1,True,Mann,https://ballotpedia.org/Tracey_Mann,Kansas,1.0,https://www.twitter.com/TraceyMannKS,https://www.twitter.com/RepMann,,Republican Party,True,0.67,house,@TraceyMannKS,@RepMann,,Mann,both,,
1683,Tracey Quint,Libertarian,9983.0,0.029,South Dakota,governor,,False,Quint,,,,,,,,,,governor,,,,Quint,both,,
1684,Travis Johnson,Legal Marijuana Now,16421.0,0.054,Minnesota,house,7,False,Johnson,https://ballotpedia.org/Travis_Johnson_(Minnesota),Minnesota,7.0,https://www.twitter.com/TravisBullJohn1,,,Legal Marijuana Now Party,False,0.054,house,@TravisBullJohn1,,,Johnson,both,,
1685,Trent Kelly,Republican,122050.0,0.729,Mississippi,house,1,True,Kelly,https://ballotpedia.org/Trent_Kelly,Mississippi,1.0,https://www.twitter.com/KellyforMS01,https://www.twitter.com/RepTrentKelly,,Republican Party,True,0.713,house,@KellyforMS01,@RepTrentKelly,,Kelly,both,,
1686,Trevor Ferrigno,Independent,700.0,0.003,New Jersey,house,5,False,Ferrigno,https://ballotpedia.org/Trevor_Ferrigno,New Jersey,5.0,,,,Together We Stand,False,0.003,house,,,,Ferrigno,both,,
1687,Trey Hunt,Democrat,85026.0,0.357,Texas,house,12,False,Hunt,https://ballotpedia.org/Trey_Hunt,Texas,12.0,https://www.twitter.com/VoteHunt2022,,,Democratic Party,False,0.372,house,@VoteHunt2022,,,Hunt,both,,
1688,Trish Gunby,Democrat,135895.0,0.431,Missouri,house,2,False,Gunby,https://ballotpedia.org/Trish_Gunby,Missouri,2.0,https://www.twitter.com/TrishForMO,https://www.twitter.com/RepTrish_99,,Democratic Party,False,0.43,house,@TrishForMO,@RepTrish_99,,Gunby,both,,
1689,Troy Balderson,Republican,187322.0,0.695,Ohio,house,12,True,Balderson,https://ballotpedia.org/Troy_Balderson,Ohio,12.0,https://www.twitter.com/Troy_Balderson,https://www.twitter.com/RepBalderson,,Republican Party,True,0.695,house,@Troy_Balderson,@RepBalderson,,Balderson,both,,
1691,Troy Nehls,Republican,150014.0,0.622,Texas,house,22,True,Nehls,https://ballotpedia.org/Troy_Nehls,Texas,22.0,https://www.twitter.com/SheriffTNehls,https://www.twitter.com/RepTroyNehls,,Republican Party,True,0.622,house,@SheriffTNehls,@RepTroyNehls,,Nehls,both,,
1693,Trudy Valentine,Democrat,868916.0,0.421,Missouri,senate,,False,Valentine,,,,https://www.twitter.com/buschvalentine,,,,,,senate,@buschvalentine,,,Valentine,both,,
1694,Tuan Nguyen,No Party Affiliation,17385.0,0.002,Florida,senate,,False,Nguyen,,,,,,,,,,senate,,,,Nguyen,both,,
1695,Tudor Dixon,Republican,1960635.0,0.439,Michigan,governor,,False,Dixon,,,,https://www.twitter.com/TeamTudorDixon,,https://www.twitter.com/TudorDixon,,,,governor,@TeamTudorDixon,,@TudorDixon,Dixon,both,,
1696,Tyler Geffeney,Republican,50330.0,0.333,California,house,52,False,Geffeney,https://ballotpedia.org/Tyler_Geffeney,California,52.0,,,,Republican Party,False,0.356,house,,,,Geffeney,both,,
1697,Tyler Kistner,Republican,148576.0,0.456,Minnesota,house,2,False,Kistner,https://ballotpedia.org/Tyler_Kistner,Minnesota,2.0,https://www.twitter.com/KistnerCongress,,https://www.twitter.com/tyler_kistner,Republican Party,False,0.458,house,@KistnerCongress,,@tyler_kistner,Kistner,both,,
1698,Tyler Lee,Republican,83414.0,0.373,North Carolina,house,12,False,Lee,https://ballotpedia.org/Tyler_Lee,North Carolina,12.0,https://www.twitter.com/votetylerlee,,,Republican Party,False,0.374,house,@votetylerlee,,,Lee,both,,
1700,Usha Jain,No Party Affiliation,1110.0,0.006,Florida,house,10,False,Jain,https://ballotpedia.org/Usha_Jain,Florida,10.0,,,https://www.twitter.com/DRUSHAJAIN,No Party Affiliation,False,0.006,house,,,@DRUSHAJAIN,Jain,both,,
1701,Val Almonord,Democrat,97057.0,0.313,Georgia,house,3,False,Almonord,https://ballotpedia.org/Val_Almonord,Georgia,3.0,https://www.twitter.com/valforcongress3,,,Democratic Party,False,0.312,house,@valforcongress3,,,Almonord,both,,
1702,Val Demings,Democrat,3201522.0,0.413,Florida,senate,,False,Demings,,,,https://www.twitter.com/valdemings,https://www.twitter.com/RepValDemings,,,,,senate,@valdemings,@RepValDemings,,Demings,both,,
1703,Val Hoyle,Democrat,171372.0,0.506,Oregon,house,4,False,Hoyle,https://ballotpedia.org/Val_Hoyle,Oregon,4.0,https://www.twitter.com/ValHoyle,,,Democratic Party,False,0.51,house,@ValHoyle,,,Hoyle,both,,
